,glo_avg,dir_avg,diff_avg,lw_avg,par_avg,lux_avg,tp_sfc,humid,press,rain,ws_10m,wd_10m
4591,-1.977,-0.613,-1.277,368.2,-0.074,-0.006,17.56,94.0,903.69,0.0,0.59,318.1
4592,-1.975,-0.613,-1.277,376.3,-0.048,-0.011,17.43,93.9,903.69,0.0,0.599,320.4
4593,-1.97,-0.607,-1.277,380.2,-0.085,-0.0069999999999999,17.46,94.0,903.75,0.0,0.564,323.2
4594,-1.765,-0.607,-1.274,385.2,-0.048,-0.01,17.38,93.9,903.69,0.0,0.677,325.6
4595,-1.671,-0.3,-1.232,388.8,-0.053,-0.01,17.43,93.9,903.69,0.0,0.818,324.4
4596,-1.656,-0.204,-1.18,390.1,-0.037,-0.009,17.53,94.0,903.69,0.0,0.861,323.0
4597,-1.656,-0.204,-1.168,385.7,-0.005,-0.009,17.46,94.1,903.69,0.0,0.727,317.3
4598,-1.658,-0.204,-0.976,389.2,-0.016,-0.009,17.49,94.1,903.69,0.0,0.815,319.5
4599,-1.648,-0.204,-0.934,388.2,-0.021,-0.008,17.46,94.0,903.69,0.0,0.6409999999999999,316.2
4600,-1.5419999999999998,-0.204,-0.912,392.5,-0.059,-0.0069999999999999,17.51,94.1,903.7,0.0,0.805,325.2
4601,-1.4,-0.181,-0.912,392.2,-0.032,-0.008,17.38,94.1,903.7,0.0,0.721,324.8
4602,-1.4280000000000002,-0.198,-0.912,390.3,-0.085,-0.009,17.44,94.1,903.64,0.0,0.644,318.4
4603,-1.519,-0.204,-0.912,390.2,-0.074,-0.009,17.43,94.1,903.58,0.0,0.542,301.8
4604,-1.5719999999999998,-0.2789999999999999,-0.912,390.6,-0.085,-0.008,17.31,94.1,903.58,0.0,0.512,302.7
4605,-1.534,-0.433,-0.912,394.0,-0.144,-0.01,17.41,94.1,903.57,0.0,0.516,317.9
4606,-1.486,-0.521,-0.912,394.9,-0.074,-0.009,17.44,94.0,903.57,0.0,0.545,315.5
4607,-1.41,-0.555,-0.912,393.9,-0.037,-0.008,17.38,94.1,903.58,0.0,0.4629999999999999,308.9
4608,-1.39,-0.603,-0.912,393.3,-0.053,-0.011,17.31,94.1,903.58,0.0,0.4370000000000001,298.1
4609,-1.37,-0.545,-0.912,393.7,-0.069,-0.01,17.31,94.1,903.52,0.0,0.4579999999999999,292.9
4610,-1.375,-0.525,-0.912,392.5,-0.064,-0.011,17.33,94.1,903.52,0.0,0.517,294.4
4611,-1.38,-0.603,-0.912,393.1,-0.048,-0.012,17.28,94.2,903.52,0.0,0.5920000000000001,305.1
4612,-1.367,-0.511,-0.912,393.8,-0.074,-0.009,17.21,94.1,903.52,0.0,0.767,297.2
4613,-1.37,-0.368,-0.912,394.2,-0.074,-0.008,17.21,94.1,903.52,0.0,0.92,292.9
4614,-1.367,-0.215,-0.912,392.0,-0.069,-0.01,17.28,94.2,903.52,0.0,0.936,296.8
4615,-1.367,-0.276,-0.912,390.6,-0.043,-0.009,17.21,94.3,903.52,0.0,0.818,290.5
4616,-1.367,-0.419,-0.912,389.3,-0.059,-0.01,17.26,94.3,903.52,0.0,0.6970000000000001,292.7
4617,-1.395,-0.6,-0.912,387.9,-0.048,-0.005,17.13,94.3,903.52,0.0,0.515,292.3
4618,-1.486,-0.487,-0.912,389.2,-0.064,-0.009,17.2,94.2,903.52,0.0,0.476,292.4
4619,-1.585,-0.419,-0.912,386.5,-0.027,-0.0069999999999999,17.26,94.3,903.52,0.0,0.51,294.0
4620,-1.668,-0.613,-0.912,385.6,-0.043,-0.008,17.16,94.4,903.52,0.0,0.512,291.8
4621,-1.671,-0.613,-0.912,385.2,-0.027,-0.008,17.15,94.3,903.46,0.0,0.27,287.0
4622,-1.671,-0.613,-0.912,384.0,-0.043,-0.0069999999999999,17.13,94.3,903.4,0.0,0.2739999999999999,284.7
4623,-1.671,-0.613,-0.912,384.0,-0.059,-0.008,17.13,94.3,903.4,0.0,0.345,285.6
4624,-1.671,-0.59,-0.912,383.4,-0.016,-0.012,17.18,94.3,903.4,0.0,0.1989999999999999,281.9
4625,-1.671,-0.613,-0.927,383.3,-0.032,-0.01,17.12,94.3,903.4,0.0,0.152,276.7
4626,-1.671,-0.607,-0.915,383.4,-0.075,-0.008,17.07,94.3,903.46,0.0,0.063,280.7
4627,-1.673,-0.409,-0.934,384.0,-0.075,-0.01,17.1,94.4,903.4,0.0,-0.048,282.4
4628,-1.681,-0.307,-0.964,384.0,-0.08,-0.01,17.12,94.4,903.4,0.0,-0.055,283.3
4629,-1.686,-0.242,-1.003,384.6,-0.064,-0.009,17.15,94.4,903.34,0.0,-0.055,283.3
4630,-1.699,-0.204,-1.0759999999999998,385.2,-0.059,-0.009,17.1,94.4,903.4,0.0,0.016,283.3
4631,-1.6840000000000002,-0.204,-1.089,385.1,-0.043,-0.0069999999999999,17.08,94.4,903.4,0.0,0.127,302.8
4632,-1.676,-0.204,-1.083,385.4,-0.043,-0.011,17.15,94.4,903.41,0.0,0.4029999999999999,351.8
4633,-1.671,-0.191,-1.104,385.3,-0.09,-0.01,17.08,94.5,903.47,0.0,0.46,355.8
4634,-1.671,-0.119,-1.11,385.3,-0.032,-0.011,17.15,94.5,903.47,0.0,0.488,353.5
4635,-1.671,-0.1669999999999999,-1.089,385.3,-0.043,-0.01,17.17,94.5,903.47,0.0,0.397,352.8
4636,-1.671,-0.174,-1.064,385.6,-0.053,-0.01,17.18,94.6,903.53,0.0,0.365,356.0
4637,-1.671,-0.204,-1.013,385.4,-0.043,-0.009,17.2,94.6,903.47,0.0,0.509,352.5
4638,-1.673,-0.204,-0.931,385.9,-0.096,-0.011,17.07,94.5,903.41,0.0,0.502,349.2
4639,-1.671,-0.204,-0.912,386.1,-0.075,-0.01,17.07,94.5,903.41,0.0,0.555,350.3
4640,-1.671,-0.204,-0.912,386.7,-0.064,-0.008,17.13,94.6,903.41,0.0,0.642,352.9
4641,-1.671,-0.204,-0.912,387.4,-0.059,-0.01,17.12,94.6,903.41,0.0,0.67,353.0
4642,-1.671,-0.204,-0.912,388.1,-0.069,-0.01,17.03,94.6,903.41,0.0,0.6609999999999999,353.0
4643,-1.668,-0.198,-0.912,388.7,-0.059,-0.01,17.08,94.6,903.4,0.0,0.653,349.9
4644,-1.671,-0.181,-0.912,389.7,-0.059,-0.008,17.08,94.6,903.4,0.0,0.672,343.2
4645,-1.663,0.061,-0.912,390.1,-0.053,-0.008,17.15,94.7,903.4,0.0,0.621,335.0
4646,-1.6230000000000002,0.204,-0.912,390.5,-0.005,-0.008,17.12,94.7,903.4,0.0,0.578,335.4
4647,-1.5319999999999998,0.204,-0.912,390.4,-0.048,-0.011,17.17,94.6,903.4,0.0,0.489,334.2
4648,-1.529,0.204,-0.912,390.4,-0.037,-0.008,17.13,94.7,903.34,0.0,0.431,332.8
4649,-1.5319999999999998,0.204,-0.912,390.4,-0.09,-0.008,17.1,94.7,903.34,0.0,0.491,330.4
4650,-1.5319999999999998,0.204,-0.912,389.8,-0.048,-0.01,17.17,94.8,903.34,0.0,0.462,328.5
4651,-1.537,0.204,-0.912,389.7,-0.08,-0.009,17.2,94.7,903.28,0.0,0.515,323.7
4652,-1.575,0.204,-0.912,389.5,-0.048,-0.009,17.18,94.7,903.28,0.0,0.5379999999999999,317.4
4653,-1.567,0.204,-0.912,389.1,-0.021,-0.009,17.15,94.7,903.28,0.0,0.568,314.8
4654,-1.56,0.204,-0.912,388.5,-0.053,-0.011,17.18,94.8,903.28,0.0,0.6509999999999999,319.0
4655,-1.565,0.204,-0.912,387.6,-0.064,-0.011,17.13,94.8,903.22,0.0,0.594,317.3
4656,-1.61,0.204,-0.927,385.9,-0.059,-0.011,17.23,94.8,903.22,0.0,0.446,307.6
4657,-1.666,0.204,-1.022,384.4,-0.069,-0.009,17.25,94.8,903.16,0.0,0.419,305.3
4658,-1.671,0.204,-1.122,383.3,-0.064,-0.01,17.23,94.8,903.16,0.0,0.456,301.9
4659,-1.671,0.201,-1.189,382.2,-0.075,-0.009,17.25,94.8,903.22,0.0,0.4920000000000001,309.1
4660,-1.686,-0.075,-1.213,380.9,-0.064,-0.01,17.2,94.8,903.28,0.0,0.583,308.1
4661,-1.729,-0.174,-1.192,379.7,-0.069,-0.01,17.25,94.8,903.28,0.0,0.628,312.4
4662,-1.813,-0.187,-1.253,378.9,-0.016,-0.008,17.22,94.8,903.22,0.0,0.5589999999999999,306.4
4663,-1.944,-0.204,-1.268,377.6,-0.059,-0.012,17.2,94.8,903.28,0.0,0.5539999999999999,294.7
4664,-1.975,-0.204,-1.277,376.8,-0.08,-0.01,17.18,94.8,903.16,0.0,0.602,295.5
4665,-1.975,-0.348,-1.274,376.3,-0.048,-0.009,17.23,94.8,903.22,0.0,0.525,296.6
4666,-1.975,-0.583,-1.277,376.0,-0.1119999999999999,-0.011,17.12,94.8,903.22,0.0,0.511,292.6
4667,-1.975,-0.613,-1.277,375.7,-0.064,-0.0069999999999999,17.17,94.8,903.17,0.0,0.532,291.8
4668,-1.975,-0.613,-1.277,375.9,-0.1169999999999999,-0.009,17.08,94.7,903.17,0.0,0.526,290.6
4669,-1.975,-0.613,-1.274,375.8,-0.149,-0.01,17.12,94.8,903.29,0.0,0.595,300.1
4670,-1.985,-0.613,-1.277,376.1,-0.09,-0.01,17.1,94.8,903.29,0.0,0.569,296.4
4671,-1.993,-0.613,-1.274,376.4,-0.096,-0.009,17.08,94.8,903.29,0.0,0.5670000000000001,301.3
4672,-1.982,-0.613,-1.277,376.5,-0.085,-0.011,17.13,94.8,903.29,0.0,0.56,296.6
4673,-1.995,-0.62,-1.25,376.6,-0.1119999999999999,-0.01,17.15,94.8,903.29,0.0,0.53,295.4
4674,-1.982,-0.62,-1.232,377.1,-0.1009999999999999,-0.011,17.0,94.8,903.23,0.0,0.3779999999999999,289.7
4675,-1.975,-0.613,-1.232,377.3,-0.09,-0.01,16.94,94.8,903.23,0.0,0.34,290.0
4676,-1.98,-0.613,-1.265,377.8,-0.1119999999999999,-0.012,16.9,94.8,903.29,0.0,0.161,287.7
4677,-1.987,-0.613,-1.274,378.2,-0.069,-0.011,16.97,94.8,903.23,0.0,0.175,286.4
4678,-1.993,-0.613,-1.277,378.2,-0.08,-0.009,16.87,94.8,903.29,0.0,0.135,286.2
4679,-1.995,-0.613,-1.277,378.6,-0.069,-0.012,16.95,94.8,903.17,0.0,0.088,281.1
4680,-2.018,-0.613,-1.277,378.9,-0.106,-0.01,16.95,94.8,903.23,0.0,0.13,268.5
4681,-2.053,-0.613,-1.277,379.0,-0.1119999999999999,-0.012,16.94,94.9,903.17,0.0,0.043,265.4
4682,-2.079,-0.613,-1.277,378.8,-0.106,-0.011,17.02,94.8,903.17,0.0,0.044,265.2
4683,-2.081,-0.613,-1.277,378.9,-0.059,-0.008,16.92,94.8,903.11,0.0,-0.0289999999999999,265.1
4684,-2.0380000000000003,-0.613,-1.277,379.5,-0.027,-0.009,16.92,94.9,903.1,0.0,-0.054,265.5
4685,-2.005,-0.61,-1.277,379.9,-0.085,-0.011,16.92,94.9,903.1,0.0,-0.054,265.6
4686,-2.01,-0.607,-1.277,380.1,-0.096,-0.01,16.87,94.9,903.1,0.0,-0.054,266.1
4687,-2.013,-0.573,-1.277,380.6,-0.048,-0.008,16.94,94.9,903.11,0.0,-0.054,266.7
4688,-2.003,-0.44,-1.277,380.9,-0.048,-0.006,16.9,94.9,903.11,0.0,-0.052,268.8
4689,-1.987,-0.361,-1.277,381.6,-0.043,-0.0069999999999999,16.92,95.0,903.11,0.0,-0.054,270.0
4690,-1.977,-0.2689999999999999,-1.277,381.7,-0.053,-0.01,16.9,94.9,903.11,0.0,-0.054,270.0
4691,-1.975,-0.211,-1.277,382.5,-0.043,-0.01,16.92,94.9,903.17,0.0,-0.054,270.0
4692,-1.975,-0.204,-1.277,383.2,-0.059,-0.009,16.94,95.0,903.17,0.0,-0.054,270.0
4693,-1.975,-0.204,-1.277,383.7,-0.053,-0.012,16.89,94.9,903.17,0.0,-0.054,270.0
4694,-1.975,-0.204,-1.277,383.9,-0.043,-0.01,16.9,94.9,903.17,0.0,-0.054,274.9
4695,-1.972,-0.204,-1.277,384.0,-0.106,-0.011,16.8,94.9,903.17,0.0,0.064,286.6
4696,-1.972,-0.14,-1.277,384.4,-0.08,-0.008,16.94,95.0,903.17,0.0,0.149,299.5
4697,-1.967,0.095,-1.277,384.8,-0.048,-0.011,16.92,95.0,903.17,0.0,0.206,307.0
4698,-1.917,0.147,-1.274,384.9,-0.08,-0.009,16.87,95.0,903.23,0.0,0.3,311.3
4699,-1.863,0.198,-1.268,384.9,-0.043,-0.011,16.99,95.0,903.29,0.0,0.3279999999999999,312.1
4700,-1.828,0.204,-1.271,385.1,-0.037,-0.009,16.99,95.0,903.29,0.0,0.294,312.6
4701,-1.815,0.191,-1.241,385.7,-0.053,-0.009,17.0,95.1,903.23,0.0,0.331,313.0
4702,-1.82,0.061,-1.177,385.9,-0.1009999999999999,-0.008,16.95,95.1,903.29,0.0,0.365,314.0
4703,-1.795,0.024,-1.11,386.4,-0.096,-0.009,16.99,95.0,903.23,0.0,0.408,316.7
4704,-1.737,0.051,-1.043,386.9,-0.048,-0.009,16.94,95.1,903.29,0.0,0.435,319.0
4705,-1.699,0.174,-1.037,387.2,-0.048,-0.011,17.0,95.1,903.29,0.0,0.408,320.1
4706,-1.676,0.184,-1.013,387.3,-0.027,-0.009,16.92,95.1,903.29,0.0,0.3779999999999999,319.3
4707,-1.671,0.1159999999999999,-0.997,387.5,-0.016,-0.01,16.94,95.0,903.29,0.0,0.352,309.1
4708,-1.681,0.106,-0.955,387.6,-0.1009999999999999,-0.009,16.92,95.0,903.3,0.0,0.363,302.9
4709,-1.6740000000000002,0.204,-0.976,388.1,-0.064,-0.009,16.87,95.0,903.29,0.0,0.264,294.0
4710,-1.671,0.204,-1.016,387.9,-0.064,-0.008,16.89,95.1,903.35,0.0,0.2319999999999999,282.3
4711,-1.671,0.204,-1.11,387.9,-0.032,-0.011,16.97,95.1,903.41,0.0,0.213,280.6
4712,-1.671,0.204,-1.18,387.5,-0.053,-0.009,17.05,95.1,903.35,0.0,0.165,278.2
4713,-1.6740000000000002,0.204,-1.229,386.9,-0.053,-0.01,16.97,95.1,903.35,0.0,0.1939999999999999,273.5
4714,-1.6909999999999998,0.204,-1.235,387.0,-0.059,-0.01,16.92,95.1,903.35,0.0,0.236,268.1
4715,-1.765,0.204,-1.177,386.8,-0.085,-0.01,17.0,95.1,903.41,0.0,0.1969999999999999,268.5
4716,-1.813,0.204,-1.143,386.3,-0.1119999999999999,-0.01,17.05,95.1,903.35,0.0,0.1159999999999999,271.1
4717,-1.828,0.1939999999999999,-1.168,386.3,-0.085,-0.009,16.94,95.1,903.35,0.0,0.11,273.4
4718,-1.891,0.126,-1.15,385.6,-0.053,-0.01,17.04,95.1,903.35,0.0,0.12,275.5
4719,-1.934,0.133,-1.171,385.6,-0.059,-0.011,16.94,95.2,903.35,0.0,0.216,280.8
4720,-1.962,0.072,-1.189,385.0,-0.064,-0.01,16.94,95.1,903.35,0.0,0.271,287.1
4721,-1.975,0.003,-1.204,384.5,-0.08,-0.01,16.94,95.1,903.35,0.0,0.265,289.7
4722,-1.972,-0.089,-1.232,383.7,-0.043,-0.009,17.02,95.1,903.35,0.0,0.3429999999999999,290.5
4723,-1.975,-0.106,-1.207,383.0,-0.059,-0.01,16.94,95.1,903.35,0.0,0.286,289.5
4724,-1.975,-0.198,-1.25,382.2,-0.064,-0.011,16.9,95.1,903.36,0.0,0.241,288.8
4725,-1.975,-0.204,-1.277,381.1,-0.059,-0.011,16.92,95.0,903.42,0.0,0.193,287.5
4726,-1.98,-0.204,-1.277,380.2,-0.027,-0.012,16.99,95.1,903.42,0.0,0.174,286.3
4727,-2.091,-0.204,-1.277,379.1,-0.08,-0.011,16.89,95.1,903.41,0.0,0.166,286.6
4728,-2.139,-0.204,-1.277,378.3,-0.106,-0.009,16.99,95.1,903.41,0.0,0.162,286.7
4729,-2.248,-0.204,-1.277,377.5,-0.059,-0.01,16.81,95.1,903.41,0.0,0.19,286.9
4730,-2.276,-0.2689999999999999,-1.277,376.9,-0.08,-0.01,16.85,95.1,903.41,0.0,0.154,286.8
4731,-2.279,-0.3779999999999999,-1.277,376.4,-0.09,-0.011,16.84,95.1,903.35,0.0,0.129,286.6
4732,-2.279,-0.412,-1.277,375.9,-0.069,-0.008,16.87,95.1,903.42,0.0,0.107,286.3
4733,-2.279,-0.498,-1.277,375.9,-0.069,-0.01,16.89,95.1,903.42,0.0,0.073,284.7
4734,-2.279,-0.586,-1.277,375.7,-0.075,-0.01,16.84,95.1,903.42,0.0,0.059,276.1
4735,-2.281,-0.6,-1.277,375.4,-0.037,-0.009,16.89,95.1,903.48,0.0,0.0969999999999999,273.5
4736,-2.289,-0.613,-1.277,375.3,-0.128,-0.009,16.82,95.1,903.48,0.0,0.085,274.0
4737,-2.312,-0.613,-1.277,375.3,-0.048,-0.009,16.81,95.1,903.48,0.0,0.109,275.6
4738,-2.342,-0.613,-1.277,375.1,-0.053,-0.01,16.86,95.1,903.48,0.0,0.144,279.6
4739,-2.352,-0.613,-1.277,375.0,-0.043,-0.01,16.74,95.1,903.42,0.0,0.173,282.4
4740,-2.357,-0.613,-1.277,375.0,-0.133,-0.01,16.81,95.1,903.48,0.0,0.148,294.2
4741,-2.342,-0.613,-1.277,375.3,-0.059,-0.009,16.72,95.1,903.42,0.0,0.285,308.6
4742,-2.294,-0.613,-1.277,375.4,-0.122,-0.011,16.76,95.1,903.48,0.0,0.374,313.2
4743,-2.289,-0.613,-1.277,375.9,-0.08,-0.0069999999999999,16.72,95.1,903.48,0.0,0.429,317.5
4744,-2.279,-0.613,-1.277,375.9,-0.085,-0.01,16.67,95.0,903.54,0.0,0.389,319.1
4745,-2.279,-0.613,-1.277,375.9,-0.069,-0.01,16.74,95.0,903.48,0.0,0.358,317.7
4746,-2.279,-0.613,-1.277,376.0,-0.069,-0.009,16.76,95.1,903.54,0.0,0.309,305.8
4747,-2.279,-0.613,-1.277,376.5,-0.048,-0.01,16.74,95.1,903.42,0.0,0.25,299.9
4748,-2.279,-0.613,-1.277,376.8,-0.048,-0.01,16.72,95.2,903.48,0.0,0.29,296.7
4749,-2.279,-0.613,-1.277,377.5,-0.09,-0.009,16.71,95.1,903.42,0.0,0.311,297.0
4750,-2.279,-0.613,-1.277,378.5,-0.085,-0.009,16.66,95.2,903.54,0.0,0.288,303.0
4751,-2.279,-0.613,-1.277,379.4,-0.027,-0.011,16.64,95.1,903.48,0.0,0.258,304.5
4752,-2.276,-0.607,-1.277,380.4,-0.037,-0.01,16.66,95.2,903.48,0.0,0.228,306.3
4753,-2.274,-0.596,-1.277,381.1,-0.075,-0.01,16.66,95.2,903.55,0.0,0.171,307.0
4754,-2.22,-0.402,-1.277,381.4,-0.1009999999999999,-0.01,16.64,95.1,903.61,0.0,0.153,308.5
4755,-2.193,-0.262,-1.277,381.3,-0.085,-0.006,16.69,95.1,903.55,0.0,0.151,310.5
4756,-2.228,-0.208,-1.277,381.5,-0.1119999999999999,-0.01,16.61,95.2,903.55,0.0,0.155,310.7
4757,-2.21,-0.204,-1.277,381.8,-0.069,-0.01,16.68,95.2,903.61,0.0,0.253,311.5
4758,-2.177,-0.204,-1.277,382.1,-0.1169999999999999,-0.009,16.66,95.2,903.67,0.0,0.297,313.4
4759,-2.134,-0.204,-1.277,382.5,-0.08,-0.0069999999999999,16.69,95.1,903.67,0.0,0.361,314.3
4760,-2.134,-0.204,-1.277,382.9,-0.096,-0.01,16.63,95.2,903.73,0.0,0.371,315.0
4761,-2.122,-0.204,-1.277,382.9,-0.037,-0.008,16.64,95.2,903.73,0.0,0.355,309.3
4762,-2.117,-0.204,-1.277,382.7,-0.059,-0.0069999999999999,16.63,95.2,903.73,0.0,0.407,304.9
4763,-2.096,-0.204,-1.277,382.1,-0.048,-0.006,16.66,95.2,903.73,0.0,0.377,301.2
4764,-2.096,-0.204,-1.277,382.0,-0.106,-0.01,16.56,95.2,903.79,0.0,0.23,293.1
4765,-2.122,-0.204,-1.277,382.3,-0.043,-0.01,16.64,95.2,903.79,0.0,0.131,285.3
4766,-2.127,-0.204,-1.277,382.5,-0.075,-0.009,16.56,95.2,903.73,0.0,0.015,281.6
4767,-2.129,-0.204,-1.277,383.2,-0.064,-0.008,16.59,95.2,903.79,0.0,-0.018,281.3
4768,-2.129,-0.204,-1.277,383.2,-0.053,-0.011,16.61,95.3,903.73,0.0,0.074,282.4
4769,-2.134,-0.204,-1.277,383.1,-0.032,-0.008,16.63,95.2,903.79,0.0,0.1159999999999999,283.0
4770,-2.132,-0.204,-1.277,383.1,-0.085,-0.012,16.64,95.2,903.79,0.0,0.102,282.1
4771,-2.129,-0.204,-1.277,383.4,-0.069,-0.008,16.58,95.1,903.85,0.0,0.153,277.4
4772,-2.127,-0.14,-1.277,383.5,-0.064,-0.011,16.58,95.2,903.79,0.0,0.228,269.5
4773,-2.109,0.0069999999999999,-1.277,383.9,-0.085,-0.008,16.63,95.2,903.85,0.0,0.284,266.7
4774,-2.051,0.126,-1.277,383.7,-0.08,-0.008,16.54,95.2,903.85,0.0,0.213,268.2
4775,-1.993,0.174,-1.277,383.9,-0.144,-0.0069999999999999,16.61,95.2,903.91,0.0,0.1639999999999999,269.4
4776,-1.977,0.198,-1.277,383.8,-0.053,-0.011,16.63,95.2,903.91,0.0,0.158,270.9
4777,-1.977,0.204,-1.277,383.7,-0.08,-0.009,16.61,95.2,903.91,0.0,0.18,273.4
4778,-1.99,0.204,-1.277,383.5,-0.075,-0.01,16.64,95.2,903.85,0.0,0.2239999999999999,280.6
4779,-2.01,0.204,-1.277,383.4,-0.069,-0.0069999999999999,16.59,95.2,903.85,0.0,0.324,287.0
4780,-1.988,0.204,-1.277,383.3,-0.069,-0.0069999999999999,16.59,95.2,903.85,0.0,0.379,293.9
4781,-1.975,0.204,-1.277,383.7,-0.1119999999999999,-0.006,16.64,95.2,903.85,0.0,0.473,299.2
4782,-1.975,0.204,-1.277,383.3,-0.075,-0.009,16.66,95.3,903.91,0.0,0.4629999999999999,303.4
4783,-1.975,0.204,-1.277,383.2,-0.048,-0.008,16.68,95.2,903.91,0.0,0.4539999999999999,312.2
4784,-1.983,0.204,-1.277,383.1,-0.048,-0.008,16.61,95.2,903.91,0.0,0.469,318.2
4785,-1.977,0.204,-1.277,383.0,-0.106,-0.008,16.68,95.3,903.98,0.0,0.494,319.2
4786,-1.977,0.204,-1.277,382.8,-0.085,-0.01,16.58,95.2,903.98,0.0,0.495,319.5
4787,-1.977,0.204,-1.277,382.0,-0.085,-0.008,16.66,95.2,903.97,0.0,0.487,320.9
4788,-2.008,0.204,-1.277,381.5,-0.016,-0.008,16.69,95.3,903.91,0.0,0.42,321.7
4789,-2.112,0.204,-1.277,381.4,0.011,-0.0069999999999999,16.71,95.2,903.91,0.0,0.358,314.1
4790,-2.132,0.204,-1.277,380.7,-0.005,-0.006,16.66,95.3,903.91,0.0,0.347,307.8
4791,-2.208,0.204,-1.277,380.5,-0.059,-0.009,16.66,95.3,903.91,0.0,0.35,301.7
4792,-2.276,0.191,-1.283,379.9,-0.1169999999999999,-0.01,16.68,95.2,903.97,0.0,0.309,296.6
4793,-2.276,0.133,-1.277,379.0,-0.1009999999999999,-0.008,16.71,95.3,903.97,0.0,0.254,295.3
4794,-2.279,0.0579999999999999,-1.283,378.0,-0.1119999999999999,-0.0069999999999999,16.66,95.2,903.91,0.0,0.223,294.7
4795,-2.3040000000000003,-0.044,-1.314,377.1,-0.043,-0.0069999999999999,16.64,95.2,903.97,0.0,0.2289999999999999,294.6
4796,-2.41,-0.106,-1.3230000000000002,376.2,-0.075,-0.009,16.66,95.2,903.97,0.0,0.303,295.6
4797,-2.451,-0.085,-1.372,375.5,-0.106,-0.008,16.61,95.2,903.98,0.0,0.317,295.4
4798,-2.514,-0.037,-1.42,374.8,-0.09,-0.009,16.61,95.3,904.04,0.0,0.192,293.2
4799,-2.552,-0.075,-1.472,374.3,-0.09,-0.0069999999999999,16.59,95.2,904.04,0.0,0.108,286.1
4800,-2.555,-0.174,-1.5659999999999998,374.1,-0.09,-0.009,16.63,95.3,904.04,0.0,0.142,280.0
4801,-2.545,-0.17,-1.624,374.1,-0.069,-0.0069999999999999,16.64,95.2,904.1,0.0,0.237,273.3
4802,-2.562,-0.1939999999999999,-1.642,373.9,-0.133,-0.006,16.55,95.3,904.1,0.0,0.285,265.3
4803,-2.56,-0.204,-1.642,373.8,-0.133,-0.009,16.71,95.2,904.16,0.0,0.36,261.3
4804,-2.567,-0.204,-1.642,374.0,-0.069,-0.009,16.61,95.2,904.1,0.0,0.303,265.3
4805,-2.56,-0.204,-1.642,374.0,-0.096,-0.006,16.61,95.3,904.1,0.0,0.257,263.5
4806,-2.5780000000000003,-0.204,-1.642,373.8,-0.096,-0.009,16.61,95.3,904.1,0.0,0.307,263.1
4807,-2.5780000000000003,-0.204,-1.642,373.5,-0.069,-0.0069999999999999,16.61,95.3,904.1,0.0,0.209,266.8
4808,-2.58,-0.204,-1.648,373.3,-0.075,-0.004,16.59,95.3,904.16,0.0,0.188,267.3
4809,-2.583,-0.204,-1.654,373.1,-0.08,-0.006,16.66,95.3,904.16,0.0,0.151,269.0
4810,-2.583,-0.204,-1.743,372.8,-0.09,-0.0069999999999999,16.66,95.3,904.22,0.0,0.139,268.8
4811,-2.583,-0.204,-1.791,372.8,-0.053,-0.008,16.66,95.3,904.22,0.0,0.146,268.6
4812,-2.583,-0.204,-1.843,372.6,0.005,-0.01,16.68,95.3,904.22,0.0,0.214,269.8
4813,-2.583,-0.204,-1.873,372.3,0.016,-0.0069999999999999,16.74,95.2,904.28,0.0,0.184,272.6
4814,-2.585,-0.204,-1.886,372.0,0.016,-0.009,16.58,95.3,904.28,0.0,0.244,278.7
4815,-2.588,-0.211,-1.895,372.1,0.043,-0.0069999999999999,16.66,95.3,904.28,0.0,0.212,279.4
4816,-2.608,-0.208,-1.886,372.2,0.037,-0.006,16.66,95.3,904.34,0.0,0.2289999999999999,287.5
4817,-2.616,-0.204,-1.907,371.9,0.053,-0.004,16.58,95.2,904.4,0.0,0.135,287.8
4818,-2.699,-0.337,-1.946,371.7,0.043,-0.005,16.64,95.3,904.4,0.0,0.1169999999999999,285.1
4819,-2.79,-0.542,-1.965,371.5,0.16,-0.002,16.53,95.3,904.46,0.0,0.065,285.9
4820,-2.866,-0.613,-1.949,371.3,0.208,0.001,16.56,95.3,904.4,0.0,-0.036,285.9
4821,-2.884,-0.613,-1.952,371.2,0.271,0.0069999999999999,16.56,95.2,904.46,0.0,-0.053,285.9
4822,-2.886,-0.613,-1.907,370.9,0.271,0.006,16.54,95.2,904.4,0.0,-0.053,285.9
4823,-2.886,-0.613,-1.846,370.8,0.309,0.012,16.45,95.2,904.46,0.0,-0.053,285.9
4824,-2.886,-0.613,-1.761,370.8,0.319,0.0139999999999999,16.41,95.2,904.4,0.0,-0.053,286.0
4825,-2.884,-0.613,-1.694,370.9,0.319,0.016,16.46,95.2,904.46,0.0,-0.053,286.0
4826,-2.887,-0.613,-1.651,370.2,0.319,0.016,16.46,95.2,904.46,0.0,-0.053,286.0
4827,-2.887,-0.8420000000000001,-1.642,370.0,0.319,0.016,16.43,95.2,904.46,0.0,-0.053,288.3
4828,-2.889,-1.022,-1.642,370.4,0.319,0.016,16.35,95.1,904.46,0.0,-0.053,292.7
4829,-2.884,-1.022,-1.624,370.0,0.319,0.016,16.31,95.1,904.46,0.0,-0.053,298.0
4830,-2.849,-1.022,-1.493,369.9,0.4679999999999999,0.017,16.27,95.2,904.46,0.0,-0.053,298.9
